id_ticket,id_producto,cantidad,precio_unitario,nombre,categoria,subcategoria,fecha,id_tienda,id_cliente,venta_total,mes,dia_semana
TICKET_000101,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-06-05,TOSTAO_04,CUST_02095,3500,June,Wednesday
TICKET_000102,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-08-30,TOSTAO_11,CUST_00794,3500,August,Friday
TICKET_000102,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-08-30,TOSTAO_11,CUST_00794,2800,August,Friday
TICKET_000102,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-08-30,TOSTAO_11,CUST_00794,3500,August,Friday
TICKET_000102,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-08-30,TOSTAO_11,CUST_00794,3500,August,Friday
TICKET_000103,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-10-29,TOSTAO_12,CUST_00363,2800,October,Tuesday
TICKET_000104,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-04-20,TOSTAO_16,CUST_00356,3500,April,Saturday
TICKET_000104,PROD_005,1,4000,Chocolate,Bebidas,Calientes,2024-04-20,TOSTAO_16,CUST_00356,4000,April,Saturday
TICKET_000105,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-04-01,TOSTAO_19,CUST_01929,6500,April,Monday
TICKET_000105,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-04-01,TOSTAO_19,CUST_01929,2800,April,Monday
TICKET_000106,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-10-28,TOSTAO_04,CUST_01646,2500,October,Monday
TICKET_000106,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-10-28,TOSTAO_04,CUST_01646,2000,October,Monday
TICKET_000107,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-05-28,TOSTAO_09,CUST_01333,2500,May,Tuesday
TICKET_000107,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-05-28,TOSTAO_09,CUST_01333,2000,May,Tuesday
TICKET_000108,PROD_027,1,2500,Corazón de Hojaldre,Alimentos,Panadería Dulce,2024-03-03,TOSTAO_11,CUST_01626,2500,March,Sunday
TICKET_000109,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-12-12,TOSTAO_12,CUST_00939,3500,December,Thursday
TICKET_000110,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-06-28,TOSTAO_01,CUST_01880,3500,June,Friday
TICKET_000110,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-06-28,TOSTAO_01,CUST_01880,5000,June,Friday
TICKET_000111,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-02-18,TOSTAO_09,CUST_01108,3500,February,Sunday
TICKET_000111,PROD_007,1,4500,Latte,Bebidas,Calientes,2024-02-18,TOSTAO_09,CUST_01108,4500,February,Sunday
TICKET_000112,PROD_010,1,3500,Avena,Bebidas,Frías,2024-11-22,TOSTAO_19,CUST_00990,3500,November,Friday
TICKET_000112,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-11-22,TOSTAO_19,CUST_00990,2500,November,Friday
TICKET_000113,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-10-31,TOSTAO_16,CUST_00286,4500,October,Thursday
TICKET_000113,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-10-31,TOSTAO_16,CUST_00286,3500,October,Thursday
TICKET_000113,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-10-31,TOSTAO_16,CUST_00286,3200,October,Thursday
TICKET_000114,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-04-22,TOSTAO_19,CUST_01702,2500,April,Monday
TICKET_000114,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-04-22,TOSTAO_19,CUST_01702,2800,April,Monday
TICKET_000115,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-05-10,TOSTAO_19,CUST_01482,3500,May,Friday
TICKET_000116,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-02-24,TOSTAO_07,CUST_01202,4500,February,Saturday
TICKET_000117,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-09-11,TOSTAO_02,CUST_01288,3500,September,Wednesday
TICKET_000117,PROD_029,1,3000,Muffin de Chocolate,Alimentos,Panadería Dulce,2024-09-11,TOSTAO_02,CUST_01288,3000,September,Wednesday
TICKET_000118,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-06-13,TOSTAO_16,CUST_00910,3000,June,Thursday
TICKET_000118,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-06-13,TOSTAO_16,CUST_00910,3000,June,Thursday
TICKET_000119,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-05-26,TOSTAO_04,CUST_00915,6500,May,Sunday
TICKET_000120,PROD_001,2,2500,Tinto,Bebidas,Calientes,2024-07-15,TOSTAO_02,CUST_00746,5000,July,Monday
TICKET_000120,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-07-15,TOSTAO_02,CUST_00746,3500,July,Monday
TICKET_000121,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-08-09,TOSTAO_12,CUST_01077,3000,August,Friday
TICKET_000122,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-07-20,TOSTAO_14,CUST_02107,2500,July,Saturday
TICKET_000122,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-07-20,TOSTAO_14,CUST_02107,2800,July,Saturday
TICKET_000122,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-07-20,TOSTAO_14,CUST_02107,3500,July,Saturday
TICKET_000123,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-08-24,TOSTAO_11,CUST_01782,3000,August,Saturday
TICKET_000123,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-08-24,TOSTAO_11,CUST_01782,3000,August,Saturday
TICKET_000124,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-08-02,TOSTAO_10,CUST_02176,3500,August,Friday
TICKET_000124,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-08-02,TOSTAO_10,CUST_02176,5000,August,Friday
TICKET_000125,PROD_007,1,4500,Latte,Bebidas,Calientes,2024-03-16,TOSTAO_06,CUST_00342,4500,March,Saturday
TICKET_000126,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-06-21,TOSTAO_14,CUST_00702,3500,June,Friday
TICKET_000127,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-10-18,TOSTAO_11,CUST_00029,3500,October,Friday
TICKET_000127,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-10-18,TOSTAO_11,CUST_00029,2800,October,Friday
TICKET_000128,PROD_033,1,1500,Chocolatina,Alimentos,Panadería Dulce,2024-08-14,TOSTAO_15,CUST_00055,1500,August,Wednesday
TICKET_000129,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-09-06,TOSTAO_20,CUST_01763,4500,September,Friday
TICKET_000129,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-09-06,TOSTAO_20,CUST_01763,3500,September,Friday
TICKET_000130,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-03-13,TOSTAO_01,CUST_01041,4500,March,Wednesday
TICKET_000130,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-03-13,TOSTAO_01,CUST_01041,4500,March,Wednesday
TICKET_000131,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-05-10,TOSTAO_12,CUST_00108,3000,May,Friday
TICKET_000132,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-10-01,TOSTAO_10,CUST_01041,4500,October,Tuesday
TICKET_000133,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-03-20,TOSTAO_17,CUST_01800,4500,March,Wednesday
TICKET_000134,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-01-25,TOSTAO_15,CUST_01292,3500,January,Thursday
TICKET_000135,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-02-16,TOSTAO_07,CUST_01040,2800,February,Friday
TICKET_000136,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-09-26,TOSTAO_19,CUST_00137,6500,September,Thursday
TICKET_000136,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-09-26,TOSTAO_19,CUST_00137,2800,September,Thursday
TICKET_000137,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-04-12,TOSTAO_03,CUST_01183,4500,April,Friday
TICKET_000137,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-04-12,TOSTAO_03,CUST_01183,2800,April,Friday
TICKET_000138,PROD_022,1,3500,Pastel de Carne,Alimentos,Panadería Sal,2024-12-29,TOSTAO_13,CUST_01373,3500,December,Sunday
TICKET_000138,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-12-29,TOSTAO_13,CUST_01373,3200,December,Sunday
TICKET_000139,PROD_010,1,3500,Avena,Bebidas,Frías,2024-11-06,TOSTAO_13,CUST_00546,3500,November,Wednesday
TICKET_000139,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-11-06,TOSTAO_13,CUST_00546,2500,November,Wednesday
TICKET_000140,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-01-29,TOSTAO_12,CUST_00477,7500,January,Monday
TICKET_000140,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-01-29,TOSTAO_12,CUST_00477,2000,January,Monday
TICKET_000141,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-12-24,TOSTAO_13,CUST_02051,4500,December,Tuesday
TICKET_000141,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-12-24,TOSTAO_13,CUST_02051,3500,December,Tuesday
TICKET_000142,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-06-01,TOSTAO_09,CUST_01999,2500,June,Saturday
TICKET_000143,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-10-19,TOSTAO_06,CUST_00939,3500,October,Saturday
TICKET_000143,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-10-19,TOSTAO_06,CUST_00939,6500,October,Saturday
TICKET_000144,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-08-13,TOSTAO_08,CUST_00772,3500,August,Tuesday
TICKET_000145,PROD_010,1,3500,Avena,Bebidas,Frías,2024-11-25,TOSTAO_09,CUST_00825,3500,November,Monday
TICKET_000145,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-11-25,TOSTAO_09,CUST_00825,3500,November,Monday
TICKET_000145,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-11-25,TOSTAO_09,CUST_00825,3200,November,Monday
TICKET_000146,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-01-09,TOSTAO_17,CUST_01914,3000,January,Tuesday
TICKET_000146,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-01-09,TOSTAO_17,CUST_01914,3000,January,Tuesday
TICKET_000147,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-05-24,TOSTAO_03,CUST_00160,4500,May,Friday
TICKET_000148,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-03-08,TOSTAO_09,CUST_01291,2500,March,Friday
TICKET_000148,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-03-08,TOSTAO_09,CUST_01291,2000,March,Friday
TICKET_000148,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-03-08,TOSTAO_09,CUST_01291,3500,March,Friday
TICKET_000148,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-03-08,TOSTAO_09,CUST_01291,3000,March,Friday
TICKET_000149,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-01-25,TOSTAO_02,CUST_00955,3500,January,Thursday
TICKET_000149,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-01-25,TOSTAO_02,CUST_00955,5000,January,Thursday
TICKET_000149,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-01-25,TOSTAO_02,CUST_00955,2800,January,Thursday
TICKET_000150,PROD_032,1,2500,Dona,Alimentos,Panadería Dulce,2024-02-06,TOSTAO_05,CUST_00796,2500,February,Tuesday
TICKET_000151,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-11-13,TOSTAO_08,CUST_01347,5000,November,Wednesday
TICKET_000152,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-09-18,TOSTAO_08,CUST_02384,2500,September,Wednesday
TICKET_000152,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-09-18,TOSTAO_08,CUST_02384,2000,September,Wednesday
TICKET_000153,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-06-29,TOSTAO_06,CUST_00191,3200,June,Saturday
TICKET_000153,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-06-29,TOSTAO_06,CUST_00191,3500,June,Saturday
TICKET_000153,PROD_030,1,4500,Torta de Zanahoria,Alimentos,Panadería Dulce,2024-06-29,TOSTAO_06,CUST_00191,4500,June,Saturday
TICKET_000154,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-06-08,TOSTAO_18,CUST_01575,2800,June,Saturday
TICKET_000154,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-06-08,TOSTAO_18,CUST_01575,2500,June,Saturday
TICKET_000155,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-08-11,TOSTAO_17,CUST_01691,4500,August,Sunday
TICKET_000155,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-08-11,TOSTAO_17,CUST_01691,4500,August,Sunday
TICKET_000155,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-08-11,TOSTAO_17,CUST_01691,3200,August,Sunday
TICKET_000156,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-06-11,TOSTAO_07,CUST_02462,4500,June,Tuesday
TICKET_000156,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-06-11,TOSTAO_07,CUST_02462,3500,June,Tuesday
TICKET_000156,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-06-11,TOSTAO_07,CUST_02462,6500,June,Tuesday
TICKET_000157,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-10-04,TOSTAO_04,CUST_01888,2500,October,Friday
TICKET_000157,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-10-04,TOSTAO_04,CUST_01888,2800,October,Friday
TICKET_000157,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-10-04,TOSTAO_04,CUST_01888,2800,October,Friday
TICKET_000158,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-01-22,TOSTAO_18,CUST_02258,2800,January,Monday
TICKET_000159,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-09-07,TOSTAO_12,CUST_02429,2500,September,Saturday
TICKET_000159,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-09-07,TOSTAO_12,CUST_02429,2800,September,Saturday
TICKET_000160,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-02-27,TOSTAO_02,CUST_01454,3500,February,Tuesday
TICKET_000161,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-02-08,TOSTAO_11,CUST_02205,4500,February,Thursday
TICKET_000162,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-01-27,TOSTAO_15,CUST_00989,3500,January,Saturday
TICKET_000162,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-01-27,TOSTAO_15,CUST_00989,2800,January,Saturday
TICKET_000163,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-09-13,TOSTAO_15,CUST_00934,3500,September,Friday
TICKET_000164,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-10-06,TOSTAO_12,CUST_01295,4500,October,Sunday
TICKET_000164,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-10-06,TOSTAO_12,CUST_01295,4500,October,Sunday
TICKET_000165,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-04-02,TOSTAO_14,CUST_00591,2500,April,Tuesday
TICKET_000166,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-06-29,TOSTAO_03,CUST_00378,2500,June,Saturday
TICKET_000166,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-06-29,TOSTAO_03,CUST_00378,2000,June,Saturday
TICKET_000166,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-06-29,TOSTAO_03,CUST_00378,3500,June,Saturday
TICKET_000167,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-12-05,TOSTAO_16,CUST_01702,3500,December,Thursday
TICKET_000167,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-12-05,TOSTAO_16,CUST_01702,5000,December,Thursday
TICKET_000168,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-12-09,TOSTAO_13,CUST_01088,3200,December,Monday
TICKET_000168,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-12-09,TOSTAO_13,CUST_01088,3000,December,Monday
TICKET_000169,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-04-04,TOSTAO_13,CUST_02059,6500,April,Thursday
TICKET_000169,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-04-04,TOSTAO_13,CUST_02059,3500,April,Thursday
TICKET_000170,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-06-27,TOSTAO_12,CUST_02449,2500,June,Thursday
TICKET_000171,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-11-05,TOSTAO_08,CUST_00714,2500,November,Tuesday
TICKET_000171,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-11-05,TOSTAO_08,CUST_00714,2800,November,Tuesday
TICKET_000172,PROD_001,2,2500,Tinto,Bebidas,Calientes,2024-03-17,TOSTAO_07,CUST_00918,5000,March,Sunday
TICKET_000172,PROD_029,1,3000,Muffin de Chocolate,Alimentos,Panadería Dulce,2024-03-17,TOSTAO_07,CUST_00918,3000,March,Sunday
TICKET_000173,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-04-15,TOSTAO_08,CUST_01329,3500,April,Monday
TICKET_000174,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-09-18,TOSTAO_09,CUST_02271,3500,September,Wednesday
TICKET_000174,PROD_029,1,3000,Muffin de Chocolate,Alimentos,Panadería Dulce,2024-09-18,TOSTAO_09,CUST_02271,3000,September,Wednesday
TICKET_000175,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-11-13,TOSTAO_07,CUST_02431,3500,November,Wednesday
TICKET_000176,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-01-22,TOSTAO_09,CUST_00515,4500,January,Monday
TICKET_000176,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-01-22,TOSTAO_09,CUST_00515,3500,January,Monday
TICKET_000177,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-01-25,TOSTAO_19,CUST_02170,3200,January,Thursday
TICKET_000178,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-08-08,TOSTAO_19,CUST_00695,3500,August,Thursday
TICKET_000179,PROD_010,1,3500,Avena,Bebidas,Frías,2024-12-17,TOSTAO_03,CUST_01083,3500,December,Tuesday
TICKET_000179,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-12-17,TOSTAO_03,CUST_01083,2500,December,Tuesday
TICKET_000180,PROD_027,1,2500,Corazón de Hojaldre,Alimentos,Panadería Dulce,2024-07-25,TOSTAO_17,CUST_01356,2500,July,Thursday
TICKET_000181,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-10-19,TOSTAO_20,CUST_01388,4500,October,Saturday
TICKET_000181,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-10-19,TOSTAO_20,CUST_01388,2800,October,Saturday
TICKET_000182,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-04-26,TOSTAO_02,CUST_02383,7500,April,Friday
TICKET_000183,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-07-04,TOSTAO_03,CUST_01292,3500,July,Thursday
TICKET_000184,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-12-20,TOSTAO_16,CUST_02148,3500,December,Friday
TICKET_000185,PROD_001,2,2500,Tinto,Bebidas,Calientes,2024-01-02,TOSTAO_15,CUST_00553,5000,January,Tuesday
TICKET_000185,PROD_005,1,4000,Chocolate,Bebidas,Calientes,2024-01-02,TOSTAO_15,CUST_00553,4000,January,Tuesday
TICKET_000186,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-12-10,TOSTAO_03,CUST_02114,3000,December,Tuesday
TICKET_000187,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-06-12,TOSTAO_11,CUST_02335,2500,June,Wednesday
TICKET_000188,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-04-02,TOSTAO_09,CUST_00862,3500,April,Tuesday
TICKET_000188,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-04-02,TOSTAO_09,CUST_00862,2800,April,Tuesday
TICKET_000188,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-04-02,TOSTAO_09,CUST_00862,5000,April,Tuesday
TICKET_000188,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-04-02,TOSTAO_09,CUST_00862,3000,April,Tuesday
TICKET_000189,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-10-10,TOSTAO_15,CUST_01957,2000,October,Thursday
TICKET_000190,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-07-25,TOSTAO_20,CUST_01275,4500,July,Thursday
TICKET_000190,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-07-25,TOSTAO_20,CUST_01275,3500,July,Thursday
TICKET_000191,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-10-08,TOSTAO_03,CUST_02167,3200,October,Tuesday
TICKET_000191,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-10-08,TOSTAO_03,CUST_02167,3000,October,Tuesday
TICKET_000192,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-06-27,TOSTAO_20,CUST_00490,2500,June,Thursday
TICKET_000192,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-06-27,TOSTAO_20,CUST_00490,7500,June,Thursday
TICKET_000193,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-11-01,TOSTAO_15,CUST_01247,2500,November,Friday
TICKET_000194,PROD_001,2,2500,Tinto,Bebidas,Calientes,2024-05-05,TOSTAO_18,CUST_01360,5000,May,Sunday
TICKET_000195,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-09-20,TOSTAO_05,CUST_01382,2500,September,Friday
TICKET_000196,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-11-06,TOSTAO_10,CUST_02475,4500,November,Wednesday
TICKET_000196,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-11-06,TOSTAO_10,CUST_02475,3500,November,Wednesday
TICKET_000196,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-11-06,TOSTAO_10,CUST_02475,3200,November,Wednesday
TICKET_000196,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-11-06,TOSTAO_10,CUST_02475,3500,November,Wednesday
TICKET_000197,PROD_030,1,4500,Torta de Zanahoria,Alimentos,Panadería Dulce,2024-11-23,TOSTAO_01,CUST_01988,4500,November,Saturday
TICKET_000197,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-11-23,TOSTAO_01,CUST_01988,3000,November,Saturday
TICKET_000198,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-12-26,TOSTAO_06,CUST_01010,2500,December,Thursday
TICKET_000198,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-12-26,TOSTAO_06,CUST_01010,2800,December,Thursday
TICKET_000198,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-12-26,TOSTAO_06,CUST_01010,2000,December,Thursday
TICKET_000198,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-12-26,TOSTAO_06,CUST_01010,3200,December,Thursday
TICKET_000199,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-11-19,TOSTAO_04,CUST_00494,2000,November,Tuesday
TICKET_000199,PROD_029,1,3000,Muffin de Chocolate,Alimentos,Panadería Dulce,2024-11-19,TOSTAO_04,CUST_00494,3000,November,Tuesday
TICKET_000200,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-12-04,TOSTAO_07,CUST_01368,2500,December,Wednesday
TICKET_000200,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-12-04,TOSTAO_07,CUST_01368,2800,December,Wednesday
TICKET_000201,PROD_010,1,3500,Avena,Bebidas,Frías,2024-11-11,TOSTAO_17,CUST_01441,3500,November,Monday
TICKET_000201,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-11-11,TOSTAO_17,CUST_01441,2500,November,Monday
TICKET_000202,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-12-20,TOSTAO_14,CUST_00962,3200,December,Friday
TICKET_000202,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-12-20,TOSTAO_14,CUST_00962,2800,December,Friday
TICKET_000203,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-04-26,TOSTAO_12,CUST_00665,3200,April,Friday
TICKET_000203,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-04-26,TOSTAO_12,CUST_00665,3000,April,Friday
TICKET_000204,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-02-12,TOSTAO_14,CUST_01350,2500,February,Monday
TICKET_000204,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-02-12,TOSTAO_14,CUST_01350,3200,February,Monday
TICKET_000205,PROD_010,1,3500,Avena,Bebidas,Frías,2024-12-01,TOSTAO_15,CUST_01148,3500,December,Sunday
TICKET_000205,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-12-01,TOSTAO_15,CUST_01148,2500,December,Sunday
TICKET_000205,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-12-01,TOSTAO_15,CUST_01148,3000,December,Sunday
TICKET_000205,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-12-01,TOSTAO_15,CUST_01148,4500,December,Sunday
TICKET_000206,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-02-21,TOSTAO_15,CUST_01693,4500,February,Wednesday
